evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,nwThreshold,nwExponent,nwGmax,slimeMouldFun,logmsepop,logmsedist
3579,0.012179661515943872,0.013635758939147832,0.21100050112051,913.8284546207663,17.60172635426364,0.10599216615196264,0.0,0,24.1567941585352,23.615479698044503
