evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,nwThreshold,nwExponent,nwGmax,slimeMouldFun,logmsepop,logmsedist
8087,0.015044009405083575,0.02176230514386294,0.1,630.3114512284767,4.20223550776039,0.3145347448220914,0.0,0,24.019658042878607,24.111850230293193
