evolution$generation,synthRankSize,nwThresholdQuantile,nwGmax,nwExponent,gravityWeight,gravityGamma,gravityDecay,hierarchyPopFinal,hierarchyClosenessFinal,rankCorrsPopClosenessFinal,evolution$samples
4000,0.3010733927524619,0.5909742101300537,0.01068640139342355,0.4221014149731772,8.730247709079997E-4,1.0753774615998757,482.2825343069629,-0.3109311294300402,-0.17534179424589377,-0.005376344086021506,9
4000,1.1909521453194973,0.17459933038933134,0.008451254394581543,1.1219362626831764,0.009202486363553199,4.5515657532237395,20.91786093667539,-1.9826971842543657,-0.18401896824887123,0.11118279569892474,11
4000,0.6289850222115176,0.4990536021950525,0.011773960448736185,0.8823206059038525,8.796693594417273E-4,1.14222453719418,86.19086569391268,-0.6542854685177995,-0.22752962450793623,0.18021505376344088,8
4000,0.7135036788397187,0.00846032340108732,0.03740131258264823,0.6856105617509843,0.007229848478574027,4.698507673061516,181.1750132706669,-1.3394960437745818,-0.16781936772614744,-0.07376344086021505,7
4000,1.366662614163116,0.07347346856655708,0.0041783294182631825,3.382045267236072,0.0010701549868578652,1.7896913108424728,414.3370931800872,-1.4531076163674728,-0.18530601360417293,0.013978494623655913,9
4000,0.5165809331446848,0.2897775517003045,0.019391482592226957,4.032046098376275,1.4127852732394476E-4,2.11708911725195,110.71238616757704,-0.5229320939970393,-0.26129014495426683,0.1653763440860215,9
4000,1.560919893600785,0.940327451529274,0.012968708605554699,1.6428610477946113,0.0045419140116406,2.27588167947557,245.1785767085463,-1.959172902000036,-0.17895769649111914,0.2561290322580645,6
4000,1.6402802888615007,0.926901634600321,0.00397586598682943,2.1265547297283796,0.008373610127974978,2.0771718668189076,280.39526969529936,-2.358836138592852,-0.18937854155018713,0.09010752688172043,6
4000,1.9399875024846598,0.923168746601592,0.03113701841684542,2.4854952805693804,4.106309155075459E-4,0.9401567902446434,9.014523346343589,-1.9644802707339069,-0.5001655014727442,0.3251612903225807,10
4000,0.8835493739761873,0.8909736836126624,0.03383096288674299,2.6442016670273416,0.0030808703382878976,3.2883023364902977,369.92511612308925,-1.1527817374235068,-0.41816360333052105,0.39956989247311825,4
4000,1.9399872516587258,0.9231688358685423,0.031137018418183716,2.485495615837925,4.106309141050804E-4,0.9401566787027884,9.014608546278941,-1.9636542307962666,-0.5646216013914693,0.30688172043010753,8
4000,0.19032185432620452,0.6405708355624735,0.04525528095260593,4.608277763743838,0.0064417387953882126,1.7360439407686779,196.37122509132945,-0.29715365249138453,-0.5376471679533004,0.48193548387096774,5
4000,0.8515468843651123,0.9320933190422213,0.03801857523806308,2.344263769127497,0.004868873787192855,2.653116723658658,251.16881934854467,-1.2619973724546207,-0.41722412162721506,0.3103225806451613,7
4000,0.16406902257690692,0.7317939937768311,0.02408956883356432,1.68281650701673,0.005379395804776242,2.8673087196101643,15.15886753181861,-0.37402219401981696,-0.45912638388177396,0.47483870967741937,6
4000,0.8399407846914314,0.39378254394518863,0.042937772861371015,3.0605118741205133,0.008023876042339678,0.18292430799071172,488.32980940481,-0.8795583440481576,-0.3544112004320449,0.011397849462365595,6
4000,1.939987251658726,0.9231688358685423,0.031137018418183712,2.485495615837925,4.1063170689107037E-4,0.940156701506229,9.014608546278941,-1.966070990897712,-0.5169189773060449,0.2729032258064516,11
4000,1.9580130110659988,0.35537654947711544,0.0303252693260732,3.514021822200454,4.248288037298709E-4,2.2148532891764985,366.7443629576699,-1.995866970561083,-0.35421289090530694,0.5,5
4000,1.958013011065999,0.3553765494771154,0.0303252693260732,3.514021392315032,4.248288037298709E-4,2.2148532891764985,366.7443629576699,-1.9958117549915442,-0.3020252161886648,0.4673118279569892,6
4000,0.9522672985537163,0.5569513412303102,0.025082096485861988,1.9974922815611462,0.002639125870822837,0.8291199095229584,413.0831105493683,-1.0385019638394062,-0.276190830029453,0.4825806451612903,4
