evolution$generation,synthRankSize,nwThresholdQuantile,nwGmax,nwExponent,gravityWeight,gravityGamma,gravityDecay,hierarchyPopFinal,hierarchyClosenessFinal,rankCorrsPopClosenessFinal,evolution$samples
1000,0.36657607943514603,0.39656425064757456,0.013817154226346771,4.357790170475012,0.005510966322402191,0.5329317635248675,308.32704885650315,-0.4017061527608038,-0.22162109072634187,-0.05741935483870968,3
1000,1.1909521453194973,0.17459933038933134,0.008451254394581543,1.1219362626831764,0.009202486363553199,4.5515657532237395,20.91786093667539,-1.97742623264572,-0.18640313999643365,0.18946236559139784,6
1000,0.7070928965004663,0.9015451751373548,0.019989201510458788,1.2474923343191924,0.008616101218261604,3.8274520495037345,126.48927827405956,-1.442235013700449,-0.22512132453337547,0.23311827956989248,6
1000,0.3010733927524619,0.5909742101300537,0.01068640139342355,0.4221014149731772,8.730247709079997E-4,1.0753774615998757,482.2825343069629,-0.3109311294300402,-0.1954509473313067,-0.12451612903225807,3
1000,0.7135036788397187,0.00846032340108732,0.03740131258264823,0.6856105617509843,0.007229848478574027,4.698507673061516,181.1750132706669,-1.3398376282117914,-0.16745380586848854,-0.22559139784946236,4
1000,1.366662614163116,0.07347346856655708,0.0041783294182631825,3.382045267236072,0.0010701549868578652,1.7896913108424728,414.3370931800872,-1.4531076163674728,-0.18680649822892548,-0.04838709677419355,7
1000,0.5165809331446848,0.2897775517003045,0.019391482592226957,4.032046098376275,1.4127852732394476E-4,2.11708911725195,110.71238616757704,-0.5229561296574955,-0.26129014495426683,0.1653763440860215,7
1000,1.97959090083576,0.2925760072148834,0.026845898600615467,0.408602491390132,0.004906978691622745,0.8817075581423252,238.47989146638184,-2.3237915241178637,-0.19061315549787178,0.2967741935483871,4
1000,0.6289850222115176,0.4990536021950525,0.011773960448736185,0.8823206059038525,8.796693594417273E-4,1.14222453719418,86.19086569391268,-0.6534251449291101,-0.22363895147019977,0.03333333333333333,5
1000,1.6402802888615007,0.926901634600321,0.00397586598682943,2.1265547297283796,0.008373610127974978,2.0771718668189076,280.39526969529936,-2.358893423507385,-0.17588857116419657,0.059139784946236555,5
1000,1.9399876228442183,0.9231688358685423,0.031137019405386514,2.485495456008191,4.1063184189308986E-4,0.940156798471754,9.01451111528004,-1.9723589846601814,-0.49003525125624764,0.369247311827957,5
1000,0.8835493739761873,0.8909736836126624,0.03383096288674299,2.6442016670273416,0.0030808703382878976,3.2883023364902977,369.92511612308925,-1.152775904669709,-0.46595601679194365,0.42,3
1000,1.9399875024846598,0.923168746601592,0.03113701841684542,2.4854952805693804,4.106309155075459E-4,0.9401567902446434,9.014523346343589,-1.9704215131681468,-0.5024014741273257,0.4260215053763441,5
1000,1.9399872516587258,0.9231688358685423,0.031137018418183716,2.485495615837925,4.106309141050804E-4,0.9401566787027884,9.014608546278941,-1.9641801158089258,-0.6216275687357609,0.33741935483870966,3
1000,1.9399874101202106,0.9231688358685423,0.03113701839513411,2.4854956154727605,4.106309463146514E-4,0.9401566517375038,9.01462187644321,-1.9657598294402026,-0.5389891879055002,0.30946236559139784,2
1000,0.19032185432620452,0.6405708355624735,0.04525528095260593,4.608277763743838,0.0064417387953882126,1.7360439407686779,196.37122509132945,-0.2907942333818682,-0.5376471679533004,0.4505376344086021,3
1000,0.964701881897697,0.9044104129995644,0.026791522994741208,4.805512743920333,0.008600097559153693,4.56826937289277,491.739021029869,-1.706651863677189,-0.3824664559241833,0.29978494623655916,4
1000,0.8515468843651123,0.9320933190422213,0.03801857523806308,2.344263769127497,0.004868873787192855,2.653116723658658,251.16881934854467,-1.2607359785841652,-0.41722412162721506,0.30602150537634404,5
1000,1.9399872839045444,0.9231688295841698,0.03113701820695025,2.485495636876289,4.106295106120059E-4,0.9401566714824774,9.014604228251907,-1.9635767097769046,-0.4887951442130234,0.2698924731182796,5
1000,0.16406902257690692,0.7317939937768311,0.02408956883356432,1.68281650701673,0.005379395804776242,2.8673087196101643,15.15886753181861,-0.32590450222655426,-0.4208975401232683,0.5608602150537634,4
1000,1.1325622368016643,0.8078576442882068,0.028052695132594264,0.5055966930120492,0.0037656431127208864,0.3539139448290618,3.15117144011387,-1.1388187131209064,-0.3956906747805201,0.059354838709677414,4
1000,1.939987251658726,0.9231688358685423,0.031137018418183712,2.485495615837925,4.1063170689107037E-4,0.940156701506229,9.014608546278941,-1.966070990897712,-0.5081994411002737,0.27204301075268816,7
1000,1.9580130110659988,0.35537654947711544,0.0303252693260732,3.514021822200454,4.248288037298709E-4,2.2148532891764985,366.7443629576699,-1.9958537358825716,-0.37252751553853775,0.4939784946236559,4
1000,1.958013011065999,0.3553765494771154,0.0303252693260732,3.514021392315032,4.248288037298709E-4,2.2148532891764985,366.7443629576699,-1.9958302339333847,-0.3020937565934048,0.5116129032258064,5
1000,0.9522672985537163,0.5569513412303102,0.025082096485861988,1.9974922815611462,0.002639125870822837,0.8291199095229584,413.0831105493683,-1.0385019638394062,-0.276190830029453,0.4825806451612903,4
1000,1.304900523096095,0.9157338516354389,0.038075571589233775,2.1041422161485155,0.0072632696493243245,1.225548105919199,273.3750890852559,-1.8351838308614563,-0.4108675664425705,0.21075268817204304,2
1000,1.6551790112552376,0.76983640824064,0.021383128569692236,2.5031396964347863,0.004029093305367309,3.199399231014448,348.253651749828,-2.0132847502988165,-0.2352603037573478,0.6163440860215054,2
1000,0.9254640473633562,0.6001475553104019,0.016092361837594406,2.179811288827737,8.723656672084524E-4,2.708515810971368,383.7723861939229,-0.9971817495136404,-0.27480836266615055,0.42,7
1000,0.8667782809720572,0.25609921725097257,0.030837346229665774,3.8423490442917774,0.0027536194210388797,4.795109653675754,431.02365973338027,-1.112774406771049,-0.23920286221728462,0.41956989247311827,9
1000,1.855832160929942,0.4648998179248684,0.007914234855923385,4.864059860783704,0.0035364102760992535,2.407782598732777,196.70242308222444,-2.169921124890565,-0.2126280219842298,0.10150537634408602,4
