evolution$generation,synthRankSize,nwThresholdQuantile,nwGmax,nwExponent,gravityWeight,gravityGamma,gravityDecay,hierarchyPopFinal,hierarchyClosenessFinal,rankCorrsPopClosenessFinal,evolution$samples
11000,0.3010733927524619,0.5909742101300537,0.01068640139342355,0.4221014149731772,8.730247709079997E-4,1.0753774615998757,482.2825343069629,-0.31061303858813155,-0.17534179424589377,-0.0389247311827957,11
11000,1.1909521453194973,0.17459933038933134,0.008451254394581543,1.1219362626831764,0.009202486363553199,4.5515657532237395,20.91786093667539,-1.9826971842543657,-0.18401896824887123,0.11118279569892474,11
11000,0.6683056775131184,0.188084262113623,0.028983449036045595,3.4575129614842073,0.003268232480275384,4.885842090017052,2.6463325457515374,-0.9226760893433603,-0.24922816086898375,0.21311827956989246,13
11000,0.8562617315044501,0.019142137023077568,0.0191984635895416,5.0,0.002066016216666956,0.1711049577649288,299.7227121516816,-0.865854874399149,-0.1635347617580057,0.007096774193548389,12
11000,0.5165809331446848,0.2897775517003045,0.019391482592226957,4.032046098376275,1.4127852732394476E-4,2.11708911725195,110.71238616757704,-0.5229320939970393,-0.26129014495426683,0.1653763440860215,11
11000,1.560919893600785,0.940327451529274,0.012968708605554699,1.6428610477946113,0.0045419140116406,2.27588167947557,245.1785767085463,-1.9591186771484346,-0.19493765941042407,0.27376344086021503,7
11000,1.6402802888615007,0.926901634600321,0.00397586598682943,2.1265547297283796,0.008373610127974978,2.0771718668189076,280.39526969529936,-2.3587788536783196,-0.17588857116419657,0.059139784946236555,7
11000,1.9399875024846598,0.923168746601592,0.03113701841684542,2.4854952805693804,4.106309155075459E-4,0.9401567902446434,9.014523346343589,-1.9646661402892123,-0.4979295288181627,0.3498924731182796,11
11000,0.8835493739761873,0.8909736836126624,0.03383096288674299,2.6442016670273416,0.0030808703382878976,3.2883023364902977,369.92511612308925,-1.1527817374235068,-0.41816360333052105,0.39956989247311825,4
11000,1.9399872516587258,0.9231688358685423,0.031137018418183716,2.485495615837925,4.106309141050804E-4,0.9401566787027884,9.014608546278941,-1.9636542307962666,-0.5646216013914693,0.34881720430107527,10
11000,0.19032185432620452,0.6405708355624735,0.04525528095260593,4.608277763743838,0.0064417387953882126,1.7360439407686779,196.37122509132945,-0.29320265944246626,-0.5526029450990122,0.4675268817204301,8
11000,0.8515468843651123,0.9320933190422213,0.03801857523806308,2.344263769127497,0.004868873787192855,2.653116723658658,251.16881934854467,-1.2614854039449281,-0.3748424245479484,0.31591397849462366,10
11000,0.16406902257690692,0.7317939937768311,0.02408956883356432,1.68281650701673,0.005379395804776242,2.8673087196101643,15.15886753181861,-0.3868866997964251,-0.45788699497418794,0.5498924731182796,9
11000,0.8399407815695434,0.393782542909878,0.04293776823489412,3.0605118741205137,0.00802387565362978,0.1829243079907117,488.32980811255976,-0.8787531874337977,-0.3632348312834391,0.002795698924731183,9
11000,1.939987251658726,0.9231688358685423,0.031137018418183712,2.485495615837925,4.1063170689107037E-4,0.940156701506229,9.014608546278941,-1.967348543738174,-0.5496353698420775,0.27720430107526883,17
11000,1.9580130110659988,0.35537654947711544,0.0303252693260732,3.514021822200454,4.248288037298709E-4,2.2148532891764985,366.7443629576699,-1.9959032388423954,-0.35421289090530694,0.521505376344086,7
11000,1.958013011065999,0.3553765494771154,0.0303252693260732,3.514021392315032,4.248288037298709E-4,2.2148532891764985,366.7443629576699,-1.9958640007393877,-0.3180563997350116,0.5855913978494623,9
11000,0.9522672985537163,0.5569513412303102,0.025082096485861988,1.9974922815611462,0.002639125870822837,0.8291199095229584,413.0831105493683,-1.038992141316231,-0.2624871196572382,0.4634408602150537,5
11000,0.1275133332458404,0.4172156564371895,0.04690953730970761,4.821622825924106,0.002229544870499837,4.747228377194738,193.89423411973667,-0.20025763302627747,-0.434906726768871,0.4552688172043011,6
11000,1.6551790112552376,0.76983640824064,0.021383128569692236,2.5031396964347863,0.004029093305367309,3.199399231014448,348.253651749828,-2.0134719403601715,-0.2903708809583807,0.5675268817204301,7
11000,0.8667782809720572,0.25609921725097257,0.030837346229665774,3.8423490442917774,0.0027536194210388797,4.795109653675754,431.02365973338027,-1.1128537710785404,-0.25570181126173297,0.41956989247311827,15
11000,1.7737433734424184,0.3990184217997632,8.348435529809127E-5,4.781903033792946,0.006298986091334085,2.3093428465251167,466.32246788098047,-2.32308490968069,-0.14687584859527583,-0.04666666666666667,9
11000,0.4987672216627379,0.04327079587509418,0.029565571766870594,0.4116965581525561,0.007984434201182526,0.07540860795651293,363.0992296297235,-0.507433984761955,-0.21191895246227802,-0.026881720430107527,13
11000,0.36571553170737836,0.09875334393155608,0.017679075144814257,3.4039002054252654,0.002642952945316719,1.0487605237150097,179.84209000045104,-0.40221134591965446,-0.14886861764611897,-0.15419354838709676,3
11000,0.9473132072218369,0.38465829473806173,0.04923466438270135,0.984805132281793,0.0018869477223391318,0.2751459176700799,162.6059862381038,-0.963794746983065,-0.2737378261539188,-0.0427956989247312,4
11000,1.412856977755662,0.5736131726867132,0.00437405714704362,0.6438158132118931,0.008385653013198007,0.9629007136145841,332.12594508965526,-1.9532117025255373,-0.13675738208513583,0.09311827956989248,5
11000,0.7070928965004663,0.9015452468885605,0.019989201510458788,1.2474923343191924,0.008616101218261604,3.8274520495037345,126.48929452540926,-1.4422775086318755,-0.2788630278712765,0.29913978494623655,13
11000,1.5498103242975247,0.7827456230582873,0.04252185301823949,3.9141802567680815,0.002847365726562472,4.03805121427183,149.93282728167233,-1.8055535047213902,-0.5505145579752901,0.5434408602150538,10
11000,0.1,0.8873393948458282,0.0376446936998334,1.140305638763104,0.003558869115368643,4.450212324684883,195.27980196111284,-0.19026510510177497,-0.29469341673221516,0.3223655913978495,14
11000,0.8037903456406568,0.3658542968653669,0.03601890475192434,1.4044738424086107,0.004542791273618593,0.4594154211126611,50.891565168705526,-0.8620764892959555,-0.3274416034700416,0.11161290322580646,7
11000,1.8060986019107133,0.6217877544466588,0.025766416224956804,2.7311091665819696,0.00516751725790453,0.4818943700573009,240.4287012279085,-2.0019994056902224,-0.3244466375412819,0.390752688172043,8
11000,0.1237602742862643,0.20348408251892025,0.04682270750681359,0.7116109197934928,0.0048127882634397805,2.4459265963690244,289.98963617368895,-0.1859860500901689,-0.25227887401125754,0.12516129032258067,12
11000,0.12376019671069395,0.20348408251892025,0.04682270750681358,0.7116109197934928,0.0048127882634397805,2.4459265963690244,289.98963617368895,-0.18529525339022057,-0.24332009360021026,0.19720430107526882,15
11000,0.12376069632448772,0.20348408251892025,0.04682270750681359,0.7116109197934928,0.00481278826343978,2.4459265963690244,289.9896614577989,-0.1838001019775474,-0.23805354309397106,-0.046021505376344085,6
11000,0.7328637222357116,0.42647148783565175,0.047325960463922505,2.3563498269427443,3.3419747108088594E-4,3.247643255534749,368.7663731424178,-0.7595917945657924,-0.5062933864533425,0.6382795698924731,10
11000,1.23304348800858,0.26188950611908357,0.04660542114152542,5.0,0.0,0.9560844975135863,412.18376009222396,-1.2330434880085743,-0.368292152913693,0.5686021505376344,12
11000,0.9522672985537162,0.5585800904220002,0.022844382981984088,3.9351704121606867,0.0026391238915612738,0.0,410.16243905291145,-0.9522672985537107,-0.3135754835741384,0.07591397849462365,7
11000,1.0769450649187688,0.0647383181610462,0.046011299667532105,2.3250779220852333,0.004210037177734858,3.9922791745474018,170.42694863313025,-1.449927491673507,-0.19987176853694438,0.23548387096774193,7
11000,1.3998716123425259,0.48217987856085226,0.029834232082091974,3.7906072033933444,0.0011774095114632812,3.220007215307572,371.3187063333497,-1.5054410116059176,-0.38325886140919285,0.6658064516129032,10
11000,1.989450442933098,0.3644247625236815,0.013382320760313898,0.6861611798610907,0.0071421789787163075,4.053152243279393,444.179219630534,-2.6128974476680775,-0.19336313986904408,0.3468817204301075,4
